Directory,cache,core,core-alu,core-core,core-fp,core-ifetch,core-int,core-mem,core-other,dcache,dram,icache,l2,l3,other,total
/root/snipersim_framework/cholesky_config_l2_1024_l3MB_16384_prefetch_none_branch_2048,13.84,20.29,0.64,9.28,1.67,2.57,1.56,2.59,1.98,5.82,4.49,0.65,3.98,3.39,0.03,38.66
/root/snipersim_framework/cholesky_config_l2_256_l3MB_4096_prefetch_none_branch_1024,10.67,20.15,0.64,9.21,1.67,2.55,1.55,2.57,1.96,5.77,4.49,0.65,0.84,3.4,0.03,35.33
/root/snipersim_framework/cholesky_config_l2_1024_l3MB_4096_prefetch_ghb_branch_512,13.84,20.29,0.64,9.28,1.67,2.57,1.56,2.59,1.98,5.82,4.49,0.65,3.98,3.39,0.03,38.65
/root/snipersim_framework/cholesky_config_l2_1024_l3MB_16384_prefetch_simple_branch_1024,13.84,20.3,0.64,9.28,1.67,2.57,1.56,2.59,1.98,5.82,4.49,0.65,3.98,3.39,0.03,38.66
/root/snipersim_framework/cholesky_config_l2_512_l3MB_4096_prefetch_ghb_branch_4096,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.36
/root/snipersim_framework/cholesky_config_l2_256_l3MB_12288_prefetch_ghb_branch_512,10.67,20.15,0.64,9.21,1.67,2.55,1.55,2.57,1.96,5.77,4.49,0.65,0.84,3.4,0.03,35.33
/root/snipersim_framework/cholesky_config_l2_512_l3MB_8192_prefetch_none_branch_4096,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.36
/root/snipersim_framework/cholesky_config_l2_512_l3MB_12288_prefetch_simple_branch_1024,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_512_l3MB_16384_prefetch_ghb_branch_4096,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_512_l3MB_4096_prefetch_ghb_branch_1024,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_512_l3MB_16384_prefetch_simple_branch_512,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_512_l3MB_12288_prefetch_none_branch_2048,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_512_l3MB_12288_prefetch_ghb_branch_4096,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.36
/root/snipersim_framework/cholesky_config_l2_512_l3MB_4096_prefetch_simple_branch_4096,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
/root/snipersim_framework/cholesky_config_l2_256_l3MB_12288_prefetch_ghb_branch_4096,10.67,20.15,0.64,9.21,1.67,2.55,1.55,2.57,1.96,5.77,4.49,0.65,0.84,3.4,0.03,35.34
/root/snipersim_framework/cholesky_config_l2_1024_l3MB_16384_prefetch_none_branch_512,13.84,20.29,0.64,9.28,1.67,2.57,1.56,2.59,1.98,5.82,4.49,0.65,3.98,3.39,0.03,38.66
/root/snipersim_framework/cholesky_config_l2_512_l3MB_16384_prefetch_simple_branch_1024,11.62,20.23,0.64,9.26,1.67,2.56,1.56,2.59,1.95,5.81,4.49,0.65,1.77,3.39,0.03,36.37
