Directory,cache,core,core-alu,core-core,core-fp,core-ifetch,core-int,core-mem,core-other,dcache,dram,icache,l2,l3,other,total
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_simple_branch_1024,10.68,12.89,0.66,4.66,1.72,1.34,0.97,1.59,1.96,3.59,4.28,0.72,3.0,3.38,0.03,27.88
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_ghb_branch_2048,10.7,13.06,0.65,4.78,1.71,1.37,0.99,1.6,1.96,3.62,4.28,0.7,2.99,3.38,0.03,28.07
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_ghb_branch_2048,8.85,13.87,0.65,5.27,1.71,1.5,1.05,1.74,1.96,3.93,4.28,0.7,0.84,3.38,0.03,27.03
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_16384_prefetch_simple_branch_512,8.72,13.33,0.66,4.91,1.73,1.39,1.0,1.67,1.96,3.77,4.29,0.74,0.84,3.38,0.03,26.37
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_512,9.51,13.87,0.65,5.27,1.71,1.5,1.05,1.74,1.95,3.94,4.28,0.7,1.49,3.38,0.03,27.69
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_8192_prefetch_simple_branch_1024,8.86,13.9,0.65,5.28,1.71,1.5,1.05,1.75,1.96,3.95,4.28,0.7,0.84,3.38,0.03,27.07
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_simple_branch_4096,9.27,13.21,0.65,4.86,1.7,1.4,1.0,1.63,1.95,3.7,4.28,0.7,1.49,3.38,0.03,26.79
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_2048,9.3,13.36,0.65,4.95,1.69,1.45,1.02,1.65,1.95,3.75,4.28,0.68,1.49,3.37,0.03,26.97
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_ghb_branch_4096,11.0,13.86,0.65,5.26,1.7,1.5,1.05,1.74,1.96,3.93,4.28,0.7,2.99,3.38,0.03,29.17
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_simple_branch_2048,9.37,13.31,0.66,4.91,1.73,1.38,1.0,1.67,1.95,3.76,4.29,0.74,1.5,3.38,0.03,27.0
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_16384_prefetch_none_branch_512,11.0,13.87,0.65,5.27,1.71,1.5,1.05,1.74,1.96,3.93,4.28,0.7,2.99,3.38,0.03,29.18
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_simple_branch_1024,11.0,13.86,0.65,5.27,1.71,1.49,1.05,1.74,1.96,3.93,4.28,0.7,2.99,3.38,0.03,29.17
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_ghb_branch_2048,9.4,13.36,0.66,4.93,1.73,1.4,1.01,1.68,1.95,3.79,4.29,0.74,1.49,3.38,0.03,27.07
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_simple_branch_512,9.39,13.68,0.65,5.17,1.69,1.5,1.04,1.7,1.95,3.84,4.28,0.68,1.49,3.37,0.03,27.37
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_ghb_branch_512,8.5,12.96,0.65,4.71,1.7,1.37,0.99,1.58,1.96,3.59,4.28,0.69,0.84,3.38,0.03,25.77
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_ghb_branch_4096,10.52,12.38,0.66,4.33,1.72,1.27,0.94,1.51,1.96,3.43,4.28,0.72,2.99,3.38,0.03,27.21
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_none_branch_1024,10.88,13.47,0.66,5.02,1.72,1.42,1.01,1.68,1.96,3.79,4.28,0.72,3.0,3.38,0.03,28.66
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_4096_prefetch_none_branch_2048,10.68,12.89,0.66,4.66,1.72,1.34,0.98,1.59,1.96,3.59,4.28,0.72,3.0,3.38,0.03,27.88
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_ghb_branch_2048,8.51,12.98,0.65,4.71,1.69,1.38,0.99,1.59,1.96,3.61,4.28,0.69,0.84,3.38,0.03,25.8
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_4096_prefetch_none_branch_1024,9.45,13.62,0.66,5.1,1.72,1.45,1.03,1.71,1.95,3.86,4.28,0.72,1.49,3.38,0.03,27.38
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_ghb_branch_4096,8.79,13.6,0.66,5.09,1.72,1.44,1.03,1.71,1.96,3.85,4.28,0.72,0.84,3.38,0.03,26.7
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_simple_branch_4096,8.37,12.41,0.66,4.34,1.72,1.27,0.95,1.52,1.96,3.44,4.28,0.72,0.84,3.38,0.03,25.09
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_512_l3MB_12288_prefetch_none_branch_4096,9.31,13.17,0.66,4.81,1.72,1.38,1.0,1.65,1.95,3.72,4.28,0.72,1.5,3.38,0.03,26.79
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_512,10.89,13.36,0.66,4.93,1.73,1.4,1.01,1.68,1.96,3.79,4.29,0.74,2.99,3.38,0.03,28.57
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_12288_prefetch_simple_branch_2048,10.77,13.21,0.65,4.86,1.71,1.4,1.0,1.64,1.96,3.7,4.28,0.7,2.99,3.38,0.03,28.29
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_1024_l3MB_8192_prefetch_ghb_branch_1024,10.82,13.46,0.65,5.02,1.7,1.45,1.02,1.66,1.96,3.76,4.28,0.69,2.99,3.38,0.03,28.59
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_4096_prefetch_simple_branch_1024,8.74,13.5,0.66,5.03,1.72,1.43,1.02,1.69,1.96,3.81,4.28,0.72,0.84,3.38,0.03,26.55
/root/snipersim_framework/freq_2.6_1.8_barnes_config_l2_256_l3MB_12288_prefetch_none_branch_4096,8.7,13.53,0.65,5.06,1.69,1.46,1.03,1.68,1.96,3.8,4.28,0.69,0.84,3.38,0.03,26.54
